_split,query_id,rows,unique_dates,minimum_date,maximum_date,applications,multi_date
dev,Q_2eff442a7f417f8a5b4f,2,1,2017-03-29,2017-03-29,1,False
dev,Q_2f2794e9f49d9263fa0d,2,1,2016-10-19,2016-10-19,1,False
dev,Q_2f361c0358768f0d0b9f,2,1,2017-04-26,2017-04-26,1,False
dev,Q_2fac3694ff4096fdee04,2,1,2017-03-29,2017-03-29,1,False
dev,Q_2ff03c06648f7ab463b8,2,1,2017-01-04,2017-01-04,1,False
dev,Q_300c80b821dfffa9fe47,2,1,2016-12-21,2016-12-21,1,False
dev,Q_304999c80fe2c4d25821,2,1,2016-12-14,2016-12-14,1,False
dev,Q_3066422190f0a05254bb,2,1,2017-02-15,2017-02-15,1,False
dev,Q_307b1fa5f4bae034ea62,2,1,2016-11-23,2016-11-23,1,False
dev,Q_3086c1ee74d3bfb10499,2,1,2016-09-28,2016-09-28,1,False
dev,Q_30a67afe48a3f741362b,2,1,2016-10-05,2016-10-05,1,False
dev,Q_30d07e05b2a5c52026dd,2,1,2017-02-15,2017-02-15,1,False
dev,Q_30dd50a7de928dfcf4de,2,1,2017-01-11,2017-01-11,1,False
dev,Q_30f1565f52bd7b153bfb,2,1,2017-03-29,2017-03-29,1,False
dev,Q_3132b436cd94c5f3f89c,2,1,2016-10-05,2016-10-05,1,False
dev,Q_317b5dab6ff727b331c6,2,1,2017-05-03,2017-05-03,1,False
dev,Q_31bdc82bf1fe2bf220c5,2,1,2016-12-21,2016-12-21,1,False
dev,Q_31c47774c1321965d7a0,2,1,2016-12-21,2016-12-21,1,False
dev,Q_31d08892cf615431f0d5,2,1,2016-10-19,2016-10-19,1,False
dev,Q_31dd2490ae2c6236f3c7,2,1,2016-11-23,2016-11-23,1,False
dev,Q_320a5b396dacbd1c16d8,2,1,2017-03-01,2017-03-01,1,False
dev,Q_321be5a0d28a6f7e772b,2,1,2016-12-28,2016-12-28,1,False
dev,Q_32329e688ef6a4031505,2,1,2016-12-28,2016-12-28,1,False
dev,Q_3232aeaa8a6dcb0a75cb,2,1,2016-11-23,2016-11-23,1,False
dev,Q_324bc6d24ece3a3e4df2,2,1,2016-12-21,2016-12-21,1,False
dev,Q_328525720724940a3f19,2,1,2017-03-22,2017-03-22,1,False
dev,Q_328542ae8c806a2a2ce2,2,1,2016-09-28,2016-09-28,1,False
dev,Q_32d1210532fcfd722289,2,1,2016-11-02,2016-11-02,1,False
dev,Q_3301edb70198efc3d19c,2,1,2017-02-08,2017-02-08,1,False
dev,Q_3304f4aab46bd89ddf6b,2,1,2017-01-11,2017-01-11,1,False
dev,Q_331ac62f71a1b1319176,2,1,2017-03-22,2017-03-22,1,False
dev,Q_331dbb85f7d74f2727ef,2,1,2017-02-08,2017-02-08,1,False
dev,Q_332f4d7c2e58dcff801b,2,1,2017-03-29,2017-03-29,1,False
dev,Q_333ec972a85b8d772281,2,1,2017-03-08,2017-03-08,1,False
dev,Q_334db03bbe96da061e9d,2,1,2016-09-28,2016-09-28,1,False
dev,Q_33573684c6d788d6e7a6,2,1,2017-05-03,2017-05-03,1,False
dev,Q_3377e5561267c391d984,2,1,2017-02-15,2017-02-15,1,False
dev,Q_3395f065077b9c49a71a,2,1,2017-03-15,2017-03-15,1,False
dev,Q_3399e74f95a5248636b3,2,1,2017-02-08,2017-02-08,1,False
dev,Q_33db5678f16f1a2bbd40,2,1,2017-03-08,2017-03-08,1,False
dev,Q_33e25d4f9747d6bbf57f,2,1,2017-02-15,2017-02-15,1,False
dev,Q_3415c8a75115b206af0f,2,1,2017-02-01,2017-02-01,1,False
dev,Q_3421f3eaa26c4c3593c7,2,1,2017-03-08,2017-03-08,1,False
dev,Q_3429c2a944d4ebaeb003,2,1,2017-03-15,2017-03-15,1,False
dev,Q_34381b2cab0a1f1cf6a1,2,1,2016-12-21,2016-12-21,1,False
dev,Q_345424510150e74d3807,2,1,2017-01-18,2017-01-18,1,False
dev,Q_34aa38b8a36bb3b4cd10,2,1,2017-01-04,2017-01-04,1,False
dev,Q_34cc07f75d328438230b,2,1,2017-01-18,2017-01-18,1,False
dev,Q_34dd3aa9d98e80b16c65,2,1,2016-12-14,2016-12-14,1,False
dev,Q_34e3d4ba19e9444eb490,2,1,2017-02-01,2017-02-01,1,False
dev,Q_34fcab4881b5f8c84764,2,1,2016-09-28,2016-09-28,1,False
dev,Q_35103098f019d1dae8c3,2,1,2016-09-28,2016-09-28,1,False
dev,Q_3584c81ec2340ce09c0c,2,1,2017-03-29,2017-03-29,1,False
dev,Q_35d34f44ad51a1153173,2,1,2016-11-02,2016-11-02,1,False
dev,Q_35fbf2ff08c13ada8679,2,1,2016-12-14,2016-12-14,1,False
dev,Q_360364317303d9e9a039,2,1,2017-02-08,2017-02-08,1,False
dev,Q_3635d20f3c3afe9ce0ca,2,1,2017-05-03,2017-05-03,1,False
dev,Q_3639ff45e1a8cd09e495,2,1,2017-02-22,2017-02-22,1,False
dev,Q_365e2e1d673aaa12809d,2,1,2017-05-10,2017-05-10,1,False
dev,Q_370bc761d7ed2c36be9d,2,1,2016-09-28,2016-09-28,1,False
dev,Q_372f64c3f9d95ab2fb8c,2,1,2017-01-11,2017-01-11,1,False
dev,Q_3757955231d17345b35a,2,1,2016-11-02,2016-11-02,1,False
dev,Q_3786bad34b070ea76894,2,1,2017-01-11,2017-01-11,1,False
dev,Q_3789c75f0419d209bc69,2,1,2017-01-04,2017-01-04,1,False
dev,Q_37ae0aa42593e8d4e4b3,2,1,2016-12-21,2016-12-21,1,False
dev,Q_37b3b85977b9ac398a83,2,1,2017-04-26,2017-04-26,1,False
dev,Q_37b7b5c1747d8e7b5bd8,2,1,2017-02-22,2017-02-22,1,False
dev,Q_37ca7e3d23792abbe0f0,2,1,2017-03-22,2017-03-22,1,False
dev,Q_37cac1f4a51c961eca1c,2,1,2016-12-07,2016-12-07,1,False
dev,Q_3814004ad99b94ee62a1,2,1,2017-03-01,2017-03-01,1,False
dev,Q_38193c769d6ba7bc25dd,2,1,2017-02-08,2017-02-08,1,False
dev,Q_38c81632e09cc4119925,2,1,2016-11-02,2016-11-02,1,False
dev,Q_38c9cbb06e11ae459c1c,3,1,2016-09-28,2016-09-28,2,False
dev,Q_38df0fa82e9eb3dbb785,2,1,2016-11-23,2016-11-23,1,False
dev,Q_38f1e8a1caf2c43ed54f,2,1,2017-03-01,2017-03-01,1,False
dev,Q_39019ddf1c3d9bab45b8,2,1,2017-02-01,2017-02-01,1,False
dev,Q_39061126d6d35b3d2b4b,2,1,2016-11-02,2016-11-02,1,False
dev,Q_393a34a1ace2fe0976cb,2,1,2017-03-15,2017-03-15,1,False
dev,Q_39481207241b62e186d5,2,1,2016-10-05,2016-10-05,1,False
dev,Q_395602bff70d945e07d1,2,1,2016-12-28,2016-12-28,1,False
dev,Q_395e4e327d448bf20a2a,2,1,2016-11-23,2016-11-23,1,False
dev,Q_396e0f0bdb17b2f26f53,2,1,2017-04-19,2017-04-19,1,False
dev,Q_3998026de3f2c7794183,2,1,2016-12-28,2016-12-28,1,False
dev,Q_399913bea8fe2c7ea723,2,1,2016-10-26,2016-10-26,1,False
dev,Q_39e18ae2accb79a03a2d,2,1,2017-02-08,2017-02-08,1,False
dev,Q_3a2bcdd62941ac599e43,2,1,2016-12-21,2016-12-21,1,False
dev,Q_3a4d6ce146fcc6a722e7,2,1,2017-03-22,2017-03-22,1,False
dev,Q_3a60193e0e62b29493df,2,1,2017-01-11,2017-01-11,1,False
dev,Q_3a65d73b609bf12d7975,2,1,2017-02-01,2017-02-01,1,False
dev,Q_3a6ac4044a62f62f2b70,2,1,2017-01-11,2017-01-11,1,False
dev,Q_3aa37b341895d57abe10,2,1,2017-01-18,2017-01-18,1,False
dev,Q_3aae2482e464ede4a08e,2,1,2016-12-28,2016-12-28,1,False
dev,Q_3b2308f61d16bddba7d9,2,1,2016-10-26,2016-10-26,1,False
dev,Q_3b4469af69752cbb98bd,2,1,2017-03-22,2017-03-22,1,False
dev,Q_3b66f214c0fbd4a462bc,2,1,2017-03-29,2017-03-29,1,False
dev,Q_3b842ab4a91dc0f40324,2,1,2016-12-28,2016-12-28,1,False
dev,Q_3b96d149afaba70ef769,2,1,2017-04-19,2017-04-19,1,False
dev,Q_3bd1c345d95d03a31d9d,2,1,2017-01-04,2017-01-04,1,False
dev,Q_3bee9d4d91392a688897,2,1,2017-04-19,2017-04-19,1,False
dev,Q_3c1ef44bf0d2fe5875c3,2,1,2017-01-04,2017-01-04,1,False
dev,Q_3c7339cbd231740b7809,2,1,2017-01-25,2017-01-25,1,False
dev,Q_3c901c94553e078128b8,2,1,2016-09-28,2016-09-28,1,False
dev,Q_3cbb5be5bf2fb6163417,2,1,2016-12-28,2016-12-28,1,False
dev,Q_3ce31e69a580bf2a0b35,2,1,2017-03-29,2017-03-29,1,False
dev,Q_3d3c1f4e4f2ae5fa16a7,2,1,2017-05-03,2017-05-03,1,False
dev,Q_3db608e1a573466686ac,2,1,2017-01-04,2017-01-04,1,False
dev,Q_3dc0ed0ca2c525091a5c,2,1,2016-09-28,2016-09-28,1,False
dev,Q_3dc60fea7836611adbaa,2,1,2016-12-21,2016-12-21,1,False
dev,Q_3de3d52dc7f266b34e06,2,1,2017-03-08,2017-03-08,1,False
dev,Q_3e03fd39839d706bc084,2,1,2017-02-15,2017-02-15,1,False
dev,Q_3e1e885ccc9e2efb988e,2,1,2017-03-15,2017-03-15,1,False
dev,Q_3e21cd33ed2d2c96c086,2,1,2016-12-21,2016-12-21,1,False
dev,Q_3e940096b7e2ca89f23a,2,1,2016-12-14,2016-12-14,1,False
dev,Q_3ee32ba8002c0a976ee5,2,1,2017-02-08,2017-02-08,1,False
dev,Q_3ee404d7b6164f6a676e,2,1,2016-12-21,2016-12-21,1,False
dev,Q_3ef9ac95c51284db23f9,2,1,2016-12-14,2016-12-14,1,False
dev,Q_3f1e9ae5e48e817297be,2,1,2016-09-28,2016-09-28,1,False
dev,Q_3f24d0853530e63391c6,2,1,2017-03-08,2017-03-08,1,False
dev,Q_3f4cf22aad9198abcf4b,2,1,2016-09-28,2016-09-28,1,False
dev,Q_3f7e99b2b881254b53d0,2,1,2016-10-26,2016-10-26,1,False
dev,Q_3f857ec390f806c53c1f,2,1,2017-04-19,2017-04-19,1,False
dev,Q_3f8c3bb7d5de49d82ce2,2,1,2017-05-03,2017-05-03,1,False
dev,Q_3f95d4107e8852493e49,2,1,2017-03-29,2017-03-29,1,False
dev,Q_3f9b9a996f75dd80d7cc,2,1,2016-12-21,2016-12-21,1,False
dev,Q_3fb2590bb6ab9b875935,2,1,2016-10-26,2016-10-26,1,False
dev,Q_3fbcfc2e39d9a9050983,2,1,2016-10-05,2016-10-05,1,False
dev,Q_3fe3bdf8e3e5b93160ce,2,1,2017-02-01,2017-02-01,1,False
dev,Q_403ac5b14bf14371a081,2,1,2017-04-26,2017-04-26,1,False
dev,Q_40abaa58d38cbb547acc,2,1,2017-03-01,2017-03-01,1,False
dev,Q_40b3afe7f033b4bd4552,2,1,2017-03-22,2017-03-22,1,False
dev,Q_40e1e0e7431f100af02b,2,1,2017-01-18,2017-01-18,1,False
dev,Q_40ea0f7e3c290a234154,2,1,2017-02-08,2017-02-08,1,False
dev,Q_41012d161e4eb0fd5857,2,1,2017-01-04,2017-01-04,1,False
dev,Q_410c03fca64cf88a6a76,2,1,2016-10-19,2016-10-19,1,False
dev,Q_4112cb48346353e2dc66,2,1,2016-11-30,2016-11-30,1,False
dev,Q_412b1b26233add1314d1,2,1,2016-11-23,2016-11-23,1,False
dev,Q_416a41085b101a83fa60,2,1,2016-11-23,2016-11-23,1,False
dev,Q_4170b690eda282a6bddc,2,1,2017-02-15,2017-02-15,1,False
dev,Q_4185b0e6b62f3f3ae156,2,1,2016-10-05,2016-10-05,1,False
dev,Q_41c5b5dd2ad177efeb0f,2,1,2017-02-08,2017-02-08,1,False
dev,Q_41fc0a02aa9bb48adca7,2,1,2017-05-03,2017-05-03,1,False
dev,Q_4217711396eda57054d2,2,1,2017-05-10,2017-05-10,1,False
dev,Q_422f7ca167bfffa6d3b6,2,1,2016-09-28,2016-09-28,1,False
dev,Q_4244f4c934a83045bfae,2,1,2017-03-01,2017-03-01,1,False
dev,Q_4290f71a6ce2257c4c3f,2,1,2017-04-19,2017-04-19,1,False
dev,Q_42cb6411576b314cfb5d,2,1,2016-12-07,2016-12-07,1,False
dev,Q_430c76159ce5c38860ca,2,1,2017-02-22,2017-02-22,1,False
dev,Q_4316d2e94e01e3ef5040,2,1,2017-02-15,2017-02-15,1,False
dev,Q_43267177eecaeb3bca4a,2,1,2017-04-12,2017-04-12,1,False
dev,Q_432ad76acdd77cdd233f,2,1,2016-12-07,2016-12-07,1,False
dev,Q_4338906501039312de5c,2,1,2016-12-21,2016-12-21,1,False
dev,Q_435aa4894a9a60d72838,2,1,2016-11-23,2016-11-23,1,False
dev,Q_435e3ea4a1c933f405dd,2,1,2016-12-07,2016-12-07,1,False
dev,Q_438d29df8ac84e522a4c,2,1,2016-11-23,2016-11-23,1,False
dev,Q_43931cec21044c62998e,2,1,2017-02-22,2017-02-22,1,False
dev,Q_43d5b38bd31d515b2da4,2,1,2017-03-29,2017-03-29,1,False
dev,Q_43dca5cfbee8555f62bf,2,1,2017-03-15,2017-03-15,1,False
dev,Q_44091509ad5f5f69ee25,2,1,2017-03-01,2017-03-01,1,False
dev,Q_448f470af68eaf1865b5,2,1,2016-12-21,2016-12-21,1,False
dev,Q_44e79255ac4353f15572,2,1,2017-05-03,2017-05-03,1,False
dev,Q_44f333d9ceb30249d4d4,2,1,2017-05-03,2017-05-03,1,False
dev,Q_452ab4b70780667fe936,2,1,2017-04-12,2017-04-12,1,False
dev,Q_456518223075dab9af53,2,1,2016-09-28,2016-09-28,1,False
dev,Q_459df2a24f47f0c1f690,2,1,2017-03-22,2017-03-22,1,False
dev,Q_45a4a377b79f532e1a48,2,1,2017-03-29,2017-03-29,1,False
dev,Q_45c2698a014aac05e3a3,2,1,2016-10-05,2016-10-05,1,False
dev,Q_45ebb16345c3d29416cc,2,1,2016-10-19,2016-10-19,1,False
dev,Q_45edd23252ba948f4efd,2,1,2017-04-19,2017-04-19,1,False
dev,Q_45ffe9d128de8dbc4d27,2,1,2017-04-19,2017-04-19,1,False
dev,Q_4650411922dc16e48247,2,1,2017-01-11,2017-01-11,1,False
dev,Q_4656c33a97aca26fda4e,2,1,2016-12-21,2016-12-21,1,False
dev,Q_465d6db39e93d63ba2ff,2,1,2016-10-05,2016-10-05,1,False
dev,Q_465d8a1655326e60b5ef,2,1,2017-04-19,2017-04-19,1,False
dev,Q_465ff46af86c4225534f,2,1,2016-12-28,2016-12-28,1,False
dev,Q_469e337e45793053b739,2,1,2016-11-02,2016-11-02,1,False
dev,Q_46cc3f669b078ef83b00,2,1,2016-12-07,2016-12-07,1,False
dev,Q_46ec2ca32c42631852a1,2,1,2016-12-14,2016-12-14,1,False
dev,Q_4714e3e2cdb0a871b99c,2,1,2017-01-25,2017-01-25,1,False
dev,Q_471bdab968f8abf1c902,2,1,2016-10-12,2016-10-12,1,False
dev,Q_47474c327306316a57de,2,1,2017-03-08,2017-03-08,1,False
dev,Q_4752df00a128a0fdef74,2,1,2016-12-14,2016-12-14,1,False
dev,Q_477c6e335f9c70b8481a,2,1,2017-03-01,2017-03-01,1,False
dev,Q_47ba46d7b7468e7b6907,2,1,2017-03-15,2017-03-15,1,False
dev,Q_47dd7af24a61b3e0b6a9,2,1,2016-12-21,2016-12-21,1,False
dev,Q_481473850f104ba98899,2,1,2016-09-28,2016-09-28,1,False
dev,Q_4822056ef4475aa98f54,2,1,2017-01-04,2017-01-04,1,False
dev,Q_48576e3d03924bb04f64,2,1,2017-03-01,2017-03-01,1,False
dev,Q_4863fbeacf41bcce15b6,2,1,2017-02-08,2017-02-08,1,False
dev,Q_48e40e99d315daf8fd08,2,1,2016-09-28,2016-09-28,1,False
dev,Q_48eb59460cbd4da82e8d,2,1,2016-10-19,2016-10-19,1,False
dev,Q_491b7891f06c7e8fa5af,2,1,2016-11-23,2016-11-23,1,False
dev,Q_496e5481627355104a65,2,1,2016-10-05,2016-10-05,1,False
dev,Q_4971156abbac78314a1d,2,1,2016-12-14,2016-12-14,1,False
dev,Q_4988b649cf53d8b32c04,2,1,2017-01-04,2017-01-04,1,False
dev,Q_4997e5e2782953dd497a,2,1,2017-02-01,2017-02-01,1,False
dev,Q_499d0bd8d6e2c63690e7,2,1,2016-12-21,2016-12-21,1,False
dev,Q_49a420d78fdef1d94dfc,2,1,2016-12-21,2016-12-21,1,False
dev,Q_49e1ef9cd1ad0cbc21bd,2,1,2016-10-05,2016-10-05,1,False
dev,Q_4a1b6f697da62278d31b,2,1,2016-12-07,2016-12-07,1,False
dev,Q_4a3bccbd254a6e735a95,2,1,2016-11-30,2016-11-30,1,False
dev,Q_4a4037d7505440bb37ad,2,1,2016-11-23,2016-11-23,1,False
dev,Q_4a55e3535c92d21c367b,2,1,2016-12-14,2016-12-14,1,False
dev,Q_4a6315596ea94156b980,2,1,2017-03-01,2017-03-01,1,False
dev,Q_4a6c44f6cd474ad0f095,2,1,2017-01-04,2017-01-04,1,False
dev,Q_4a717afcea92c7ad08b2,2,1,2016-12-21,2016-12-21,1,False
dev,Q_4aac7551ead909ec3a2b,2,1,2016-11-09,2016-11-09,1,False
dev,Q_4ace352f708db0885038,2,1,2016-10-05,2016-10-05,1,False
dev,Q_4ad416a6ab04ae9b039f,2,1,2017-01-25,2017-01-25,1,False
dev,Q_4ae481b867c2eac3af43,2,1,2017-04-19,2017-04-19,1,False
dev,Q_4af80dd25629dcd96f68,2,1,2016-10-05,2016-10-05,1,False
dev,Q_4b14c4f68ec32ecd17e9,2,1,2017-03-22,2017-03-22,1,False
dev,Q_4b4675007765e2faa311,2,1,2016-12-28,2016-12-28,1,False
dev,Q_4b5b504fc5e6a6eed226,2,1,2017-02-15,2017-02-15,1,False
dev,Q_4b63bcf81c694a3f8946,2,1,2017-05-03,2017-05-03,1,False
dev,Q_4b651bc22409b16bae34,2,1,2017-02-22,2017-02-22,1,False
dev,Q_4b802b2c3db2e578b9c9,2,1,2017-05-10,2017-05-10,1,False
dev,Q_4b85a62e5065e7805163,2,1,2017-01-25,2017-01-25,1,False
dev,Q_4bf40fddf9030728b29e,2,1,2016-12-07,2016-12-07,1,False
dev,Q_4bfac266f145282e8442,2,1,2017-01-25,2017-01-25,1,False
dev,Q_4c8fabdec07ddc4369ab,2,1,2016-12-14,2016-12-14,1,False
dev,Q_4d09105d6ca81ff066f6,2,1,2017-01-25,2017-01-25,1,False
dev,Q_4d4815d5de6b2b769184,2,1,2017-02-15,2017-02-15,1,False
dev,Q_4da0bbb77f0cb2bb9175,2,1,2016-12-21,2016-12-21,1,False
dev,Q_4de0b479983e529095d8,2,1,2016-11-23,2016-11-23,1,False
dev,Q_4df9589ceb84c1656713,2,1,2017-04-26,2017-04-26,1,False
dev,Q_4e114539dc339e300452,2,1,2016-09-28,2016-09-28,1,False
dev,Q_4e20bd37b5c5bd926a79,2,1,2017-01-11,2017-01-11,1,False
dev,Q_4e3fffd867da33924e76,2,1,2017-02-22,2017-02-22,1,False
dev,Q_4e4663c1a35ee3e40260,2,1,2017-01-25,2017-01-25,1,False
dev,Q_4e6a34272a831084ffed,2,1,2017-02-08,2017-02-08,1,False
dev,Q_4e734a06ce95154a3ff2,2,1,2016-09-28,2016-09-28,1,False
dev,Q_4e8bb3cbab3fc9369e59,2,1,2017-02-22,2017-02-22,1,False
dev,Q_4e8c434c4c5c9e073f44,2,1,2017-01-04,2017-01-04,1,False
dev,Q_4e9902df314ea612515f,2,1,2017-05-03,2017-05-03,1,False
dev,Q_4eb6046714099c28a8e7,2,1,2016-09-28,2016-09-28,1,False
dev,Q_4ed34b96477f436f838a,2,1,2017-03-22,2017-03-22,1,False
dev,Q_4eff431942f24fa47e69,2,1,2017-02-01,2017-02-01,1,False
dev,Q_4f299729ff66d77abea8,2,1,2017-02-08,2017-02-08,1,False
dev,Q_4f2f42305acc65846571,2,1,2017-05-03,2017-05-03,1,False
dev,Q_4f531cb53586c60f4b17,2,1,2017-03-29,2017-03-29,1,False
dev,Q_4fa417e88d6ae710317b,2,1,2017-03-29,2017-03-29,1,False
dev,Q_501c5032b1f678a52ddb,2,1,2017-03-22,2017-03-22,1,False
dev,Q_505f188a72460671f7eb,2,1,2016-11-09,2016-11-09,1,False
dev,Q_506c65a82a4fb28d0306,2,1,2016-12-21,2016-12-21,1,False
dev,Q_50d60d27d861dfa7eab6,2,1,2017-03-01,2017-03-01,1,False
dev,Q_50f859a13c2a42617a27,2,1,2017-04-19,2017-04-19,1,False
dev,Q_5146f3d63c8aee356214,2,1,2017-05-03,2017-05-03,1,False
dev,Q_5158f1431f85e8c0f7a0,2,1,2016-10-12,2016-10-12,1,False
dev,Q_51813689db990de66b70,2,1,2017-01-04,2017-01-04,1,False
dev,Q_51b749c2c00973e39108,2,1,2017-05-03,2017-05-03,1,False
dev,Q_51c2c3bd1c4086a719df,2,1,2017-02-08,2017-02-08,1,False
dev,Q_51d4948335674493f05b,2,1,2017-05-03,2017-05-03,1,False
dev,Q_520aa7a6b167e36ea4f2,2,1,2017-03-01,2017-03-01,1,False
dev,Q_5223ecafd61820abcf55,2,1,2017-03-22,2017-03-22,1,False
dev,Q_52315e2bb47dfe1d0ddc,2,1,2017-02-22,2017-02-22,1,False
dev,Q_52534c5431fe29accafd,2,1,2016-10-26,2016-10-26,1,False
dev,Q_52545bacd971cf4bc102,2,1,2016-11-02,2016-11-02,1,False
dev,Q_5254f6f0e8845f4ed780,2,1,2017-03-29,2017-03-29,1,False
dev,Q_5273f86c1be10862d3d7,2,1,2016-12-07,2016-12-07,1,False
dev,Q_527ce6ae19cfbbc03371,2,1,2017-03-29,2017-03-29,1,False
dev,Q_52c9e176ed62d3b8967a,2,1,2017-02-01,2017-02-01,1,False
dev,Q_52e732a40fe70c6a6db4,2,1,2016-12-28,2016-12-28,1,False
dev,Q_531a71734eecc252876e,2,1,2017-01-25,2017-01-25,1,False
dev,Q_532b1d9720510dcea803,2,1,2017-01-04,2017-01-04,1,False
dev,Q_5353f4f1840a40c07221,2,1,2017-04-26,2017-04-26,1,False
dev,Q_53659091ee5dee669b39,2,1,2017-02-08,2017-02-08,1,False
dev,Q_53a2bfd627f5e7f94fc7,2,1,2016-12-14,2016-12-14,1,False
dev,Q_541810ad57f2f1c97d5b,2,1,2017-03-29,2017-03-29,1,False
dev,Q_541b07b521814ad7b57f,2,1,2017-03-29,2017-03-29,1,False
dev,Q_546c991976dfb3ddf89c,2,1,2017-02-08,2017-02-08,1,False
dev,Q_5479e9dd118d9b5cbee1,2,1,2017-04-26,2017-04-26,1,False
dev,Q_54addaec7d6c55954161,2,1,2016-10-12,2016-10-12,1,False
dev,Q_553b922782f5a225ffee,2,1,2016-12-14,2016-12-14,1,False
dev,Q_55450f9244cb5f701f8c,2,1,2017-02-22,2017-02-22,1,False
dev,Q_5589a08acdeb668a47e9,2,1,2016-12-28,2016-12-28,1,False
dev,Q_55c6cb1b2b9cf218fe7c,2,1,2016-12-28,2016-12-28,1,False
dev,Q_55e3087ca144da5def25,2,1,2016-09-28,2016-09-28,1,False
dev,Q_55e4962923d7db5393b8,2,1,2017-01-04,2017-01-04,1,False
dev,Q_55ee2e043e704f4cee54,2,1,2017-01-11,2017-01-11,1,False
dev,Q_55f529325d06e2f60a24,2,1,2016-10-05,2016-10-05,1,False
dev,Q_55fc0cba7956bb0aec5d,2,1,2016-12-28,2016-12-28,1,False
dev,Q_55ff849970409b1c0ae1,2,1,2016-12-14,2016-12-14,1,False
dev,Q_560213ecb109ec4f5e54,2,1,2016-11-09,2016-11-09,1,False
dev,Q_5618fece0f9529699a3e,2,1,2017-05-03,2017-05-03,1,False
dev,Q_562aa9a67a8ddf0a473c,2,1,2016-12-28,2016-12-28,1,False
dev,Q_56508d4339a190661784,2,1,2017-03-22,2017-03-22,1,False
dev,Q_565ba2356a7e2f8d3edb,2,1,2016-12-28,2016-12-28,1,False
dev,Q_567aa23d592045bcbd1e,2,1,2017-04-19,2017-04-19,1,False
dev,Q_569853cf3baeb3987179,2,1,2017-05-10,2017-05-10,1,False
dev,Q_56cdd6b63b080adc698e,2,1,2017-05-03,2017-05-03,1,False
dev,Q_56dde287609d158c9fc5,2,1,2016-09-28,2016-09-28,1,False
dev,Q_56e3509a663e1880872b,2,1,2017-02-08,2017-02-08,1,False
dev,Q_56e5b7c6228c15fdef23,2,1,2017-04-19,2017-04-19,1,False
dev,Q_56f5db190fde38217087,2,1,2017-03-15,2017-03-15,1,False
dev,Q_56f836d587f98e7fcc2b,2,1,2016-12-07,2016-12-07,1,False
dev,Q_5701598039349b26f392,2,1,2017-03-15,2017-03-15,1,False
dev,Q_570d073916a79f0a0770,2,1,2017-04-19,2017-04-19,1,False
dev,Q_571c88429803d68914a2,2,1,2016-10-05,2016-10-05,1,False
dev,Q_572b14b64ddfdfa67543,2,1,2016-12-21,2016-12-21,1,False
dev,Q_574a2ca5cdb507f49d57,2,1,2016-12-28,2016-12-28,1,False
dev,Q_57d9064f0b0cf757be12,2,1,2017-05-03,2017-05-03,1,False
dev,Q_57fbf6aaa31d012b63fd,2,1,2016-10-26,2016-10-26,1,False
dev,Q_5822a9e90f254f3a35ad,2,1,2016-12-21,2016-12-21,1,False
dev,Q_58782120049e2309e4cf,2,1,2017-05-03,2017-05-03,1,False
dev,Q_588a760af4e4a318facd,2,1,2017-04-19,2017-04-19,1,False
dev,Q_58a0e4f0459f74dad6f7,2,1,2017-05-10,2017-05-10,1,False
dev,Q_58f4fb54c3449ef8bac0,2,1,2017-04-12,2017-04-12,1,False
dev,Q_58f6c3d3704b4068ff2b,2,1,2016-11-02,2016-11-02,1,False
dev,Q_594caa9471ff811025fa,2,1,2017-01-11,2017-01-11,1,False
dev,Q_5963a818ba0e0598724b,2,1,2017-01-25,2017-01-25,1,False
dev,Q_59bd5ff0f4f7c22487f7,2,1,2017-05-03,2017-05-03,1,False
dev,Q_59de9afafdd7d34e7849,2,1,2016-12-21,2016-12-21,1,False
dev,Q_59e6f31e375706c519c6,2,1,2017-04-19,2017-04-19,1,False
dev,Q_59f13ed2d1efc639e558,2,1,2016-12-14,2016-12-14,1,False
dev,Q_59f6630a7dadbb04b6c3,2,1,2017-05-03,2017-05-03,1,False
dev,Q_5a192b16e454878919af,2,1,2016-12-21,2016-12-21,1,False
dev,Q_5a1e5ddd527a2e369fdf,2,1,2016-10-05,2016-10-05,1,False
dev,Q_5ab5a198b567381d32b6,2,1,2016-11-02,2016-11-02,1,False
dev,Q_5b0308a7c300a71c3df2,2,1,2017-04-19,2017-04-19,1,False
dev,Q_5b27caa49049f3fab8ca,2,1,2017-01-04,2017-01-04,1,False
dev,Q_5b352639a043c3a324b5,2,1,2017-02-01,2017-02-01,1,False
dev,Q_5b670e7adaec07222136,2,1,2016-09-28,2016-09-28,1,False
dev,Q_5b9f56ec071476eb30b4,2,1,2016-11-02,2016-11-02,1,False
dev,Q_5bd0828029424f648974,2,1,2017-02-15,2017-02-15,1,False
dev,Q_5c20914ffe70cc8f7fbe,2,1,2016-09-28,2016-09-28,1,False
dev,Q_5c24433dbc66258a9941,2,1,2016-11-23,2016-11-23,1,False
dev,Q_5c34fe4b0e757683d137,2,1,2016-10-05,2016-10-05,1,False
dev,Q_5c59039c9506503ce46e,2,1,2017-02-01,2017-02-01,1,False
dev,Q_5c748dfe8e05b80bd321,2,1,2017-04-26,2017-04-26,1,False
dev,Q_5c9f155b068203e0ab85,2,1,2017-02-15,2017-02-15,1,False
dev,Q_5c9fe52dd134a079955e,2,1,2017-04-19,2017-04-19,1,False
